"PROBEID","ID","Gene.title","Gene.symbol","Gene.ID","UniGene.title","UniGene.symbol","UniGene.ID","Nucleotide.Title","GI","GenBank.Accession","Platform_CLONEID","Platform_ORF","Platform_SPOTID","Chromosome.location","Chromosome.annotation","GO.Function","GO.Process","GO.Component","GO.Function.ID","GO.Process.ID","GO.Component.ID","logFC","AveExpr","t","P.Value","adj.P.Val","B","SYMBOL","GENENAME"
"227870_at","227870_at","immunoglobulin superfamily DCC subclass member 4","IGDCC4","57722","","","","Homo sapiens mRNA for KIAA1628 protein, partial cds",10047332,"AB046848",NA,NA,"","15q22.31","Chromosome 15, NC_000015.10 (65381480..65423072, complement)","","","integral component of membrane///plasma membrane","","","GO:0016021///GO:0005886",0.748806466666669,3.33875877272727,2.29725253410249,0.0306687762751717,0.999963124668809,-4.40044668191888,"IGDCC4","immunoglobulin superfamily DCC subclass member 4"
"227941_at","227941_at","uncharacterized LOC339803","LOC339803","339803","","","","dr02h10.x1 NIH_MGC_3 Homo sapiens cDNA clone IMAGE:2847211 5-, mRNA sequence",6798426,"AW327931",NA,NA,"","2p15","Chromosome 2, NC_000002.12 (61141592..61144975, complement)","","","","","","",-0.996940833333332,5.00596209090909,-3.61893567690195,0.00137797140808158,0.999963124668809,-4.15254152274134,"C2orf74-DT","C2orf74 divergent transcript"
"227967_at","227967_at","tubulin gamma complex associated protein 5","TUBGCP5","114791","","","","",NA,"",NA,NA,"","15q11.2","Chromosome 15, NC_000015.10 (22982977..23039673, complement)","gamma-tubulin binding///microtubule binding///contributes_to microtubule minus-end binding///structural constituent of cytoskeleton","centrosome duplication///cytoplasmic microtubule organization///interphase microtubule nucleation by interphase microtubule organizing center///meiotic nuclear division///microtubule nucleation///mitotic spindle assembly","centrosome///cytoplasm///cytosol///equatorial microtubule organizing center///gamma-tubulin ring complex///microtubule///NOT spindle pole body","GO:0043015///GO:0008017///contributes_to GO:0051011///GO:0005200","GO:0051298///GO:0031122///GO:0051415///GO:0007126///GO:0007020///GO:0090307","GO:0005813///GO:0005737///GO:0005829///GO:0000923///GO:0008274///GO:0005874///NOT GO:0005816",-0.441025499999999,4.35428254545455,-2.07312659106382,0.0491083635946483,0.999963124668809,-4.44072293606191,"TUBGCP5","tubulin gamma complex component 5"
"228022_at","228022_at","coiled-coil domain containing 18","CCDC18","343099","","","","",NA,"",NA,NA,"","1p22.1","Chromosome 1, NC_000001.11 (93179802..93279037)","","","","","","",0.633764066666668,3.57905231818182,2.0937049752882,0.047073673352624,0.999963124668809,-4.43709109551472,"CCDC18","coiled-coil domain containing 18"
"228131_at","228131_at","ERCC excision repair 1, endonuclease non-catalytic subunit","ERCC1","2067","","","","602284729F1 NIH_MGC_86 Homo sapiens cDNA clone IMAGE:4372302 5-, mRNA sequence",12604553,"BG111047",NA,NA,"","19q13.32","Chromosome 19, NC_000019.10 (45407333..45478866, complement)","TFIID-class transcription factor binding///damaged DNA binding///protein C-terminus binding///protein binding///protein domain specific binding///single-stranded DNA binding///contributes_to single-stranded DNA endodeoxyribonuclease activity///contributes_to structure-specific DNA binding","DNA recombination///DNA repair///UV protection///cell proliferation///double-strand break repair///embryonic organ development///global genome nucleotide-excision repair///interstrand cross-link repair///isotype switching///male gonad development///mitotic recombination///multicellular organism aging///multicellular organism growth///negative regulation of telomere maintenance///nucleotide-excision repair///nucleotide-excision repair///nucleotide-excision repair, DNA incision///nucleotide-excision repair, DNA incision, 3'-to lesion///nucleotide-excision repair, DNA incision, 3'-to lesion///nucleotide-excision repair, DNA incision, 5'-to lesion///nucleotide-excision repair, DNA incision, 5'-to lesion///nucleotide-excision repair, preincision complex stabilization///oogenesis///positive regulation of t-circle formation///post-embryonic hemopoiesis///pyrimidine dimer repair by nucleotide-excision repair///replicative cell aging///response to X-ray///response to nutrient///response to oxidative stress///response to sucrose///spermatogenesis///syncytium formation///t-circle formation///transcription-coupled nucleotide-excision repair","ERCC4-ERCC1 complex///cytoplasm///nuclear chromosome, telomeric region///nucleoplasm///nucleoplasm///nucleotide-excision repair complex///nucleotide-excision repair factor 1 complex///transcription factor TFIID complex","GO:0001094///GO:0003684///GO:0008022///GO:0005515///GO:0019904///GO:0003697///contributes_to GO:0000014///contributes_to GO:0043566","GO:0006310///GO:0006281///GO:0009650///GO:0008283///GO:0006302///GO:0048568///GO:0070911///GO:0036297///GO:0045190///GO:0008584///GO:0006312///GO:0010259///GO:0035264///GO:0032205///GO:0006289///GO:0006289///GO:0033683///GO:0006295///GO:0006295///GO:0006296///GO:0006296///GO:0006293///GO:0048477///GO:1904431///GO:0035166///GO:0000720///GO:0001302///GO:0010165///GO:0007584///GO:0006979///GO:0009744///GO:0007283///GO:0006949///GO:0090656///GO:0006283","GO:0070522///GO:0005737///GO:0000784///GO:0005654///GO:0005654///GO:0000109///GO:0000110///GO:0005669",-0.646079466666665,6.15137145454545,-2.21818287879933,0.036298294719564,0.999963124668809,-4.41482528635003,"ERCC1","ERCC excision repair 1, endonuclease non-catalytic subunit"
"228163_at","228163_at","ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 4","ST6GALNAC4","27090","","","","",NA,"",NA,NA,"","9q34","Chromosome 9, NC_000009.12 (127907886..127917052, complement)","(alpha-N-acetylneuraminyl-2,3-beta-galactosyl-1,3)-N-acetyl-galactosaminide 6-alpha-sialyltransferase activity///alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase activity///alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase activity///sialyltransferase activity","O-glycan processing///ganglioside biosynthetic process///glycolipid metabolic process///oligosaccharide metabolic process///protein N-linked glycosylation via asparagine///sialylation","Golgi membrane///integral component of membrane","GO:0047290///GO:0001665///GO:0001665///GO:0008373","GO:0016266///GO:0001574///GO:0006664///GO:0009311///GO:0018279///GO:0097503","GO:0000139///GO:0016021",0.758662066666668,5.79725168181818,2.20515287179631,0.0373111974907247,0.999963124668809,-4.4171783092408,"ST6GALNAC4","ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 4"
"228181_at","228181_at","solute carrier family 30 member 1","SLC30A1","7779","","","","",NA,"",NA,NA,"","1q32.3","Chromosome 1, NC_000001.11 (211575039..211578757, complement)","calcium channel inhibitor activity///calcium channel inhibitor activity///protein binding///zinc ion transmembrane transporter activity///zinc ion transmembrane transporter activity","cadmium ion transmembrane transport///calcium ion import///cellular calcium ion homeostasis///cellular zinc ion homeostasis///detoxification of cadmium ion///in utero embryonic development///negative regulation of calcium ion import///negative regulation of neurotransmitter secretion///negative regulation of zinc ion transmembrane import///regulation of sequestering of zinc ion///response to zinc ion///zinc II ion transmembrane transport///zinc II ion transport","Golgi apparatus///T-tubule///cytoplasm///endoplasmic reticulum///integral component of membrane///nuclear membrane///plasma membrane///plasma membrane","GO:0019855///GO:0019855///GO:0005515///GO:0005385///GO:0005385","GO:0070574///GO:0070509///GO:0006874///GO:0006882///GO:0071585///GO:0001701///GO:0090281///GO:0046929///GO:0071584///GO:0061088///GO:0010043///GO:0071577///GO:0006829","GO:0005794///GO:0030315///GO:0005737///GO:0005783///GO:0016021///GO:0031965///GO:0005886///GO:0005886",0.548268266666668,3.90129913636364,2.1857892184268,0.0388637405964704,0.999963124668809,-4.4206659336789,"SLC30A1","solute carrier family 30 member 1"
"228191_at","228191_at","feline leukemia virus subgroup C cellular receptor 1","FLVCR1","28982","","","","zq54d02.s1 Stratagene neuroepithelium (#937231) Homo sapiens cDNA clone IMAGE:645411 3-, mRNA sequence",1801449,"AA206016",NA,NA,"","1q32.3","Chromosome 1, NC_000001.11 (212858255..212899363)","heme transporter activity///heme transporter activity///heme transporter activity///protein binding///transporter activity","blood vessel development///cellular iron ion homeostasis///embryonic digit morphogenesis///embryonic skeletal system morphogenesis///erythrocyte differentiation///erythrocyte maturation///head morphogenesis///heme export///heme transport///in utero embryonic development///mitochondrial transport///multicellular organism development///multicellular organism growth///regulation of organ growth///spleen development///transmembrane transport///transport","integral component of plasma membrane///mitochondrial membrane///mitochondrion///plasma membrane","GO:0015232///GO:0015232///GO:0015232///GO:0005515///GO:0005215","GO:0001568///GO:0006879///GO:0042733///GO:0048704///GO:0030218///GO:0043249///GO:0060323///GO:0097037///GO:0015886///GO:0001701///GO:0006839///GO:0007275///GO:0035264///GO:0046620///GO:0048536///GO:0055085///GO:0006810","GO:0005887///GO:0031966///GO:0005739///GO:0005886",-0.495400466666667,3.58341827272727,-2.17526884600695,0.039731495093489,0.999963124668809,-4.42255607749039,"FLVCR1","FLVCR choline and heme transporter 1"
"228285_at","228285_at","tudor domain containing 9","TDRD9","122402","","","","ws35e10.x1 NCI_CGAP_GC6 Homo sapiens cDNA clone IMAGE:2499210 3-, mRNA sequence",5836587,"AI989706",NA,NA,"","14q32.33","Chromosome 14, NC_000014.9 (103928343..104052667)","ATP binding///ATP-dependent RNA helicase activity///poly(A) RNA binding","DNA methylation involved in gamete generation///RNA processing///cell differentiation///fertilization///gene silencing by RNA///male meiosis///multicellular organism development///piRNA metabolic process///spermatogenesis","P granule///nucleus///nucleus///piP-body","GO:0005524///GO:0004004///GO:0044822","GO:0043046///GO:0006396///GO:0030154///GO:0009566///GO:0031047///GO:0007140///GO:0007275///GO:0034587///GO:0007283","GO:0043186///GO:0005634///GO:0005634///GO:0071547",-0.938986099999999,3.61230790909091,-2.8917496243061,0.00803413360875235,0.999963124668809,-4.28890347527088,"TDRD9","tudor domain containing 9"
"228286_at","228286_at","GEN1, Holliday junction 5' flap endonuclease","GEN1","348654","","","","Homo sapiens cDNA: FLJ21836 fis, clone HEP01654",10438021,"AK025489",NA,NA,"","2p24.2","Chromosome 2, NC_000002.12 (17753687..17785920)","DNA binding///crossover junction endodeoxyribonuclease activity///endodeoxyribonuclease activity///metal ion binding","double-strand break repair via homologous recombination///nucleic acid phosphodiester bond hydrolysis///positive regulation of mitotic cell cycle spindle assembly checkpoint///regulation of centrosome duplication///resolution of mitotic recombination intermediates///resolution of recombination intermediates","centrosome///extracellular exosome///nucleoplasm","GO:0003677///GO:0008821///GO:0004520///GO:0046872","GO:0000724///GO:0090305///GO:0090267///GO:0010824///GO:0071140///GO:0071139","GO:0005813///GO:0070062///GO:0005654",-0.444254733333332,3.69161031818182,-2.06904847187751,0.0495207855289742,0.999963124668809,-4.44144089705553,"GEN1","GEN1 Holliday junction 5' flap endonuclease"
"228296_at","228296_at","yippee like 1","YPEL1","29799","","","","UI-H-BI3-akx-h-11-0-UI.s1 NCI_CGAP_Sub5 Homo sapiens cDNA clone IMAGE:2735877 3-, mRNA sequence",6991462,"AW450686",NA,NA,"","22q11.2","Chromosome 22, NC_000022.11 (21697536..21735834, complement)","metal ion binding","","nucleus","GO:0046872","","GO:0005634",-0.530213066666666,6.3060535,-2.11762866756726,0.0448032534076406,0.999963124668809,-4.43285045001278,"YPEL1","yippee like 1"
"228387_at","228387_at","long intergenic non-protein coding RNA 1355","LINC01355","100996511","","","","te36c06.x1 Soares_NhHMPu_S1 Homo sapiens cDNA clone IMAGE:2088778 3-, mRNA sequence",4196857,"AI384076",NA,NA,"","","Chromosome 1, NC_000001.11 (23281309..23285518, complement)","","","","","","",0.567045766666669,5.948863,2.16033482664039,0.0409933265637318,0.999963124668809,-4.42523337713906,"LINC01355","long intergenic non-protein coding RNA 1355"
"228434_at","228434_at","butyrophilin like 9","BTNL9","153579","","","","",NA,"",NA,NA,"","5q35.3","Chromosome 5, NC_000005.10 (181039875..181061525)","","","integral component of membrane","","","GO:0016021",-0.756744833333332,6.08814913636364,-2.71246450920113,0.0121793125533842,0.999963124668809,-4.32292203826123,"BTNL9","butyrophilin like 9"
"228487_s_at","228487_s_at","","","","Transcribed locus","","Hs.714503","nac09h11.x1 NCI_CGAP_Brn23 Homo sapiens cDNA clone IMAGE:3276932 3-, mRNA sequence",11683880,"BF591556",NA,NA,"","","","","","","","","",1.0330583,4.27147504545455,3.00703206631648,0.00612005363081422,0.999963124668809,-4.26700773932989,NA,NA
"228550_at","228550_at","reticulon 4 receptor","RTN4R","65078","","","","Homo sapiens reticulon 4 receptor (RTN4R), mRNA",47519383,"NM_023004",NA,NA,"","22q11.21","Chromosome 22, NC_000022.11 (20241415..20268293, complement)","neuregulin receptor activity///protein binding///protein kinase inhibitor activity///receptor activity","axonogenesis///cytokine-mediated signaling pathway///negative regulation of JAK-STAT cascade///negative regulation of axon extension///negative regulation of axonogenesis///negative regulation of protein kinase activity///neuronal signal transduction///positive regulation of GTPase activity","anchored component of membrane///axonal growth cone///cell surface///cytoplasm///endoplasmic reticulum///extracellular exosome///integral component of plasma membrane///neuron projection///neuronal cell body///plasma membrane","GO:0038131///GO:0005515///GO:0004860///GO:0004872","GO:0007409///GO:0019221///GO:0046426///GO:0030517///GO:0050771///GO:0006469///GO:0023041///GO:0043547","GO:0031225///GO:0044295///GO:0009986///GO:0005737///GO:0005783///GO:0070062///GO:0005887///GO:0043005///GO:0043025///GO:0005886",-0.567127733333332,5.72390340909091,-2.19246364319856,0.038322124193783,0.999963124668809,-4.41946504473656,"RTN4R","reticulon 4 receptor"
"228565_at","228565_at","mixed lineage kinase 4","KIAA1804","84451","","","","",NA,"",NA,NA,"","1q42","Chromosome 1, NC_000001.11 (233327732..233385148)","ATP binding///MAP kinase kinase kinase activity///protein binding///protein homodimerization activity","activation of JUN kinase activity///activation of MAPKK activity///protein autophosphorylation///protein phosphorylation","cellular_component///intracellular","GO:0005524///GO:0004709///GO:0005515///GO:0042803","GO:0007257///GO:0000186///GO:0046777///GO:0006468","GO:0005575///GO:0005622",-0.645688399999998,3.56394290909091,-2.66702216344106,0.0135133327075293,0.999963124668809,-4.33151741454842,"MAP3K21","mitogen-activated protein kinase kinase kinase 21"
"228578_at","228578_at","RNA binding motif protein 45","RBM45","129831","","","","ta16a05.x1 NCI_CGAP_Lym5 Homo sapiens cDNA clone IMAGE:2044208 3-, mRNA sequence",4333813,"AI471723",NA,NA,"","2q31.2","Chromosome 2, NC_000002.12 (178112409..178129656)","RNA binding///nucleotide binding///poly(A) RNA binding///protein binding","cell differentiation///nervous system development","cytoplasm///nucleus","GO:0003723///GO:0000166///GO:0044822///GO:0005515","GO:0030154///GO:0007399","GO:0005737///GO:0005634",0.650595866666668,5.45663104545455,2.06689879827167,0.0497394239586674,0.999963124668809,-4.44181911153234,"RBM45","RNA binding motif protein 45"
"228615_at","228615_at","uncharacterized LOC286161","LOC286161","286161","","","","UI-H-BI2-agv-g-02-0-UI.s1 NCI_CGAP_Sub4 Homo sapiens cDNA clone IMAGE:2725803 3-, mRNA sequence",6698397,"AW291761",NA,NA,"","8p23.3","Chromosome 8","","","","","","",-0.486331733333332,6.13457095454545,-2.25793036911827,0.0333606015630952,0.999963124668809,-4.40761807644731,"FBXO25","F-box protein 25"
"228654_at","228654_at","spindlin family member 4","SPIN4","139886","","","","AU145277 HEMBA1 Homo sapiens cDNA clone HEMBA1004366 3-, mRNA sequence",11006798,"AU145277",NA,NA,"","Xq11.1","Chromosome X, NC_000023.11 (63347228..63351339, complement)","","gamete generation","","","GO:0007276","",-0.682859433333332,3.20289622727273,-2.31906901749005,0.0292622883952413,0.999963124668809,-4.39645123512958,"SPIN4","spindlin family member 4"
"228743_at","228743_at","thioredoxin domain containing 17","TXNDC17","84817","","","","xw66e03.x1 NCI_CGAP_Pan1 Homo sapiens cDNA clone IMAGE:2832988 3-, mRNA sequence",6834715,"AW338089",NA,NA,"","17p13.1","Chromosome 17, NC_000017.11 (6640902..6644541)","peroxidase activity///protein binding///protein-disulfide reductase activity","cellular oxidant detoxification///oxidation-reduction process///tumor necrosis factor-mediated signaling pathway","cytosol///extracellular exosome","GO:0004601///GO:0005515///GO:0047134","GO:0098869///GO:0055114///GO:0033209","GO:0005829///GO:0070062",-0.940621433333333,6.23907259090909,-2.61875084653116,0.0150799960537034,0.999963124668809,-4.34062806661475,"TXNDC17","thioredoxin domain containing 17"
"228775_at","228775_at","ER membrane protein complex subunit 3","EMC3","55831","","","","zc29e01.s1 Soares_senescent_fibroblasts_NbHSF Homo sapiens cDNA clone IMAGE:323736 3-, mRNA sequence",1330089,"W44578",NA,NA,"","3p25.3","Chromosome 3, NC_000003.12 (9962680..10011248, complement)","molecular_function","biological_process///protein folding in endoplasmic reticulum","ER membrane protein complex///integral component of membrane","GO:0003674","GO:0008150///GO:0034975","GO:0072546///GO:0016021",-0.893267066666664,6.41976036363636,-2.44261772930954,0.0223528483032813,0.999963124668809,-4.37362599206659,"EMC3","ER membrane protein complex subunit 3"
"228855_at","228855_at","nudix hydrolase 7","NUDT7","283927","","","","wo92a02.x1 NCI_CGAP_Kid11 Homo sapiens cDNA clone IMAGE:2462762 3-, mRNA sequence",5663928,"AI927964",NA,NA,"","16q23.1","Chromosome 16, NC_000016.10 (77722488..77742260)","CoA hydrolase activity///acetyl-CoA hydrolase activity///NOT m7G(5')pppN diphosphatase activity///magnesium ion binding///manganese ion binding///molecular_function///receptor binding///snoRNA binding","acetyl-CoA catabolic process///biological_process///brown fat cell differentiation///cellular lipid metabolic process///coenzyme A catabolic process///nucleoside diphosphate metabolic process","peroxisomal matrix///peroxisome","GO:0016289///GO:0003986///NOT GO:0050072///GO:0000287///GO:0030145///GO:0003674///GO:0005102///GO:0030515","GO:0046356///GO:0008150///GO:0050873///GO:0044255///GO:0015938///GO:0009132","GO:0005782///GO:0005777",0.567609233333335,5.13710886363636,2.26406456890707,0.0329269942128506,0.999963124668809,-4.40650197995448,"NUDT7","nudix hydrolase 7"
"228871_at","228871_at","ALG14, UDP-N-acetylglucosaminyltransferase subunit","ALG14","199857","","","","",NA,"",NA,NA,"","1p21.3","Chromosome 1, NC_000001.11 (94981565..95072974, complement)","N-acetylglucosaminyldiphosphodolichol N-acetylglucosaminyltransferase activity","dolichol-linked oligosaccharide biosynthetic process","endoplasmic reticulum membrane///integral component of membrane///nuclear membrane","GO:0004577","GO:0006488","GO:0005789///GO:0016021///GO:0031965",-0.839704566666666,5.58489240909091,-2.43362387945769,0.0227998917823872,0.999963124668809,-4.37529790962469,"ALG14","ALG14 UDP-N-acetylglucosaminyltransferase subunit"
"228873_at","228873_at","collagen type XXII alpha 1 chain","COL22A1","169044","","","","ht51a11.x1 NCI_CGAP_Mel15 Homo sapiens cDNA clone IMAGE:3150236 3-, mRNA sequence",9261054,"BE349115",NA,NA,"","8q24.3","Chromosome 8, NC_000008.11 (138588235..138914087, complement)","","","collagen trimer///endoplasmic reticulum lumen///extracellular region///proteinaceous extracellular matrix","","","GO:0005581///GO:0005788///GO:0005576///GO:0005578",-1.44208003333333,5.04004322727273,-2.60215329294208,0.0156568829227158,0.999963124668809,-4.3437551610859,"COL22A1","collagen type XXII alpha 1 chain"
"228950_s_at","228950_s_at","wntless Wnt ligand secretion mediator","WLS","79971","","","","AL534095 Homo sapiens FETAL BRAIN Homo sapiens cDNA clone CS0DF005YJ07 3-PRIME, mRNA sequence",45709856,"AL534095",NA,NA,"","1p31.3","Chromosome 1, NC_000001.11 (68098459..68233000, complement)","Wnt-protein binding///Wnt-protein binding///mu-type opioid receptor binding///protein binding///signal transducer activity","Wnt protein secretion///Wnt signaling pathway///Wnt signaling pathway///anterior/posterior axis specification///exocrine pancreas development///hindbrain development///intracellular protein transport///mesoderm formation///midbrain development///positive regulation of I-kappaB kinase/NF-kappaB signaling///positive regulation of Wnt protein secretion///positive regulation of Wnt protein secretion///positive regulation of Wnt signaling pathway///positive regulation of canonical Wnt signaling pathway","Golgi apparatus///Golgi membrane///cytoplasmic, membrane-bounded vesicle///dendrite cytoplasm///dendrite membrane///early endosome///early endosome membrane///endocytic vesicle membrane///endoplasmic reticulum membrane///extracellular exosome///integral component of membrane///plasma membrane///plasma membrane///trans-Golgi network","GO:0017147///GO:0017147///GO:0031852///GO:0005515///GO:0004871","GO:0061355///GO:0016055///GO:0016055///GO:0009948///GO:0031017///GO:0030902///GO:0006886///GO:0001707///GO:0030901///GO:0043123///GO:0061357///GO:0061357///GO:0030177///GO:0090263","GO:0005794///GO:0000139///GO:0016023///GO:0032839///GO:0032590///GO:0005769///GO:0031901///GO:0030666///GO:0005789///GO:0070062///GO:0016021///GO:0005886///GO:0005886///GO:0005802",0.956054433333335,6.96689131818182,2.39792354941584,0.0246570182096579,0.999963124668809,-4.3819193888858,"WLS","Wnt ligand secretion mediator"
"228981_at","228981_at","transmembrane protein 169","TMEM169","92691","","","","tk15a12.x1 Soares_NhHMPu_S1 Homo sapiens cDNA clone IMAGE:2151070 3-, mRNA sequence",4597976,"AI588928",NA,NA,"","2q35","Chromosome 2, NC_000002.12 (216081866..216102783)","","","integral component of membrane","","","GO:0016021",-0.883729766666665,4.85510977272727,-2.68212157864676,0.0130555342826504,0.999963124668809,-4.32866319264566,"TMEM169","transmembrane protein 169"
"229070_at","229070_at","androgen dependent TFPI regulating protein","ADTRP","84830","","","","ne10a12.s1 NCI_CGAP_Co3 Homo sapiens cDNA clone IMAGE:880798 3-, mRNA sequence",2197678,"AA470369",NA,NA,"","6p24.1","Chromosome 6, NC_000006.12 (11713523..11779628, complement)","","","integral component of membrane///plasma membrane","","","GO:0016021///GO:0005886",-0.962115399999999,3.94217268181818,-2.13872566414821,0.0428831006902562,0.999963124668809,-4.4290949642865,"ADTRP","androgen dependent TFPI regulating protein"
"229078_s_at","229078_s_at","GPALPP motifs containing 1","GPALPP1","55425","","","","ov45c05.x1 Soares_testis_NHT Homo sapiens cDNA clone IMAGE:1640264 3-, mRNA sequence",3400130,"AI073486",NA,NA,"","13q14.12","Chromosome 13, NC_000013.11 (44989530..45033608)","","","","","","",-0.822367533333333,3.42976713636364,-2.14277895996352,0.0425227704133676,0.999963124668809,-4.42837177119685,"GPALPP1","GPALPP motifs containing 1"
"229104_s_at","229104_s_at","G protein-coupled receptor 39","GPR39","2863","","","","AV717094 DCB Homo sapiens cDNA clone DCBAZD04 5-, mRNA sequence",10814246,"AV717094",NA,NA,"","2q21-q22","Chromosome 2, NC_000002.12 (132415972..132646596)","G-protein coupled receptor activity///metal ion binding","G-protein coupled receptor signaling pathway","integral component of plasma membrane///plasma membrane","GO:0004930///GO:0046872","GO:0007186","GO:0005887///GO:0005886",1.37844636666667,8.37250190909091,3.0433205021978,0.00561380717811411,0.999963124668809,-4.26012214039451,"GPR39","G protein-coupled receptor 39"
"229133_s_at","229133_s_at","zinc finger protein 397","ZNF397","84307","","","","zd60b10.s1 Soares_fetal_heart_NbHH19W Homo sapiens cDNA clone IMAGE:345019 3-, mRNA sequence",1386772,"W76537",NA,NA,"","18q12.2","Chromosome 18, NC_000018.10 (35240705..35258433)","metal ion binding///protein binding///sequence-specific DNA binding///transcription factor activity, sequence-specific DNA binding","regulation of transcription, DNA-templated///transcription, DNA-templated","cytoplasm///nucleus","GO:0046872///GO:0005515///GO:0043565///GO:0003700","GO:0006355///GO:0006351","GO:0005737///GO:0005634",0.582153333333334,4.70628068181818,2.34163928109465,0.0278695182363278,0.999963124668809,-4.39230588517094,"ZNF397","zinc finger protein 397"
"229156_s_at","229156_s_at","PRKAG2 antisense RNA 1","PRKAG2-AS1","100505483","","","","wq09d06.x1 NCI_CGAP_Kid12 Homo sapiens cDNA clone IMAGE:2470763 3-, mRNA sequence",5741575,"AI949265",NA,NA,"","","Chromosome 7, NC_000007.14 (151877042..151879223)","","","","","","",-0.879078666666667,4.03029136363636,-2.42881562641058,0.0230422619447862,0.999963124668809,-4.37619113189265,"PRKAG2-AS1","PRKAG2 antisense RNA 1"
"229205_at","229205_at","ZNF793 antisense RNA 1 (head to head)","ZNF793-AS1","101927720","","","","ai24d03.s1 Soares_testis_NHT Homo sapiens cDNA clone 1343717 3-, mRNA sequence",2743274,"AA725567",NA,NA,"","19q13.12","Chromosome 19, NC_000019.10 (37497159..37507087, complement)","","","","","","",-0.718661933333332,4.82465181818182,-2.70651746189035,0.0123465616751018,0.999963124668809,-4.32404781170582,"ZNF793-AS1","ZNF793 antisense RNA 1"
"229222_at","229222_at","acyl-CoA synthetase short-chain family member 3","ACSS3","79611","","","","ow61b09.x1 Soares_NSF_F8_9W_OT_PA_P_S1 Homo sapiens cDNA clone IMAGE:1651289 3-, mRNA sequence",3539581,"AI123815",NA,NA,"","12q21.31","Chromosome 12, NC_000012.12 (81078018..81257795)","ATP binding///acetate-CoA ligase activity","metabolic process","mitochondrion","GO:0005524///GO:0003987","GO:0008152","GO:0005739",0.776611600000001,3.17715068181818,2.39557904468054,0.0247837279338235,0.999963124668809,-4.3823533604163,"ACSS3","acyl-CoA synthetase short chain family member 3"
"229240_at","229240_at","zinc finger DHHC-type containing 21","ZDHHC21","340481","","","","tu17h09.x1 NCI_CGAP_Pr28 Homo sapiens cDNA clone IMAGE:2251361 3-, mRNA sequence",4762118,"AI658548",NA,NA,"","9p22.3","Chromosome 9, NC_000009.12 (14588797..14693531, complement)","palmitoyltransferase activity///palmitoyltransferase activity///protein-cysteine S-palmitoyltransferase activity///zinc ion binding","hair follicle development///peptidyl-L-cysteine S-palmitoylation///protein palmitoylation///regulation of nitric-oxide synthase activity///sebaceous gland development","Golgi apparatus///Golgi membrane///integral component of membrane///plasma membrane","GO:0016409///GO:0016409///GO:0019706///GO:0008270","GO:0001942///GO:0018230///GO:0018345///GO:0050999///GO:0048733","GO:0005794///GO:0000139///GO:0016021///GO:0005886",-1.12151906666667,4.02015554545455,-2.35422603686582,0.027119457846327,0.999963124668809,-4.38998910609578,"ZDHHC21","zDHHC palmitoyltransferase 21"
"229259_at","229259_at","glial fibrillary acidic protein","GFAP","2670","","","","Homo sapiens mRNA; cDNA DKFZp566O224 (from clone DKFZp566O224)",6453425,"AL133013",NA,NA,"","17q21","Chromosome 17, NC_000017.11 (44905626..44915552, complement)","glycoprotein binding///integrin binding///kinase binding///protein binding///structural constituent of cytoskeleton","Bergmann glial cell differentiation///astrocyte development///extracellular matrix organization///intermediate filament organization///long-term synaptic potentiation///negative regulation of neuron projection development///neuron projection regeneration///positive regulation of Schwann cell proliferation///regulation of chaperone-mediated autophagy///regulation of chaperone-mediated autophagy///regulation of neurotransmitter uptake///regulation of protein complex assembly///response to wounding","astrocyte end-foot///cell body///cytoplasm///cytosol///intermediate filament///intermediate filament cytoskeleton///colocalizes_with lysosome///membrane///myelin sheath","GO:0001948///GO:0005178///GO:0019900///GO:0005515///GO:0005200","GO:0060020///GO:0014002///GO:0030198///GO:0045109///GO:0060291///GO:0010977///GO:0031102///GO:0010625///GO:1904714///GO:1904714///GO:0051580///GO:0043254///GO:0009611","GO:0097450///GO:0044297///GO:0005737///GO:0005829///GO:0005882///GO:0045111///colocalizes_with GO:0005764///GO:0016020///GO:0043209",1.11778363333334,7.32815986363636,2.59271818404793,0.0159939578970891,0.999963124668809,-4.34553142360251,"GFAP","glial fibrillary acidic protein"
"229281_at","229281_at","neuronal PAS domain protein 3","NPAS3","64067","","","","yy72a06.s1 Soares_multiple_sclerosis_2NbHMSP Homo sapiens cDNA clone IMAGE:279058 3-, mRNA sequence",1192848,"N51682",NA,NA,"","14q13.1","Chromosome 14, NC_000014.9 (32934785..33804176)","DNA binding///RNA polymerase II transcription factor activity, sequence-specific DNA binding///protein dimerization activity","developmental process///positive regulation of transcription, DNA-templated///regulation of transcription from RNA polymerase II promoter///transcription, DNA-templated","cytoplasm///nucleoplasm","GO:0003677///GO:0000981///GO:0046983","GO:0032502///GO:0045893///GO:0006357///GO:0006351","GO:0005737///GO:0005654",0.647202600000002,4.29432409090909,2.38707312296839,0.0252484834320961,0.999963124668809,-4.38392688461804,"NPAS3","neuronal PAS domain protein 3"
